trail_name,length,longitude,latitude,popularity,rating,tot_climb,tot_descent,ave_grade,max_grade,max_elevation,min_elevation,difficulty_difficult,difficulty_easy,difficulty_easy/intermediate,difficulty_intermediate,difficulty_intermediate/difficult,difficulty_very difficult,dog_policy_leashed,dog_policy_no dogs,dog_policy_off-leash,dog_policy_unknown,e_bike_policy_allowed,e_bike_policy_not allowed,e_bike_policy_unknown
bct: black canyon to soap creek,0.03901734104046243,0.48418018406597874,0.43965470025079867,0.3999999999999999,0.6000000000000001,0.02570965696978235,0.02957547561684805,0.10526315789473684,0.08163265306122448,0.5048433048433048,0.5218407151564405,1,0,0,0,0,0,0,0,0,1,1,0,0
kiwanis trail,0.0072254335260115606,0.3561084529277796,0.45446890976131726,0.3989528795811518,0.6000000000000001,0.01796154117066986,0.017113898811996344,0.21052631578947367,0.13265306122448978,0.12146248812915479,0.10940674522551808,0,0,0,0,0,1,1,0,0,0,1,0,0
arizona trail - highway 89 to walnut canyon,0.08453757225433525,0.6993412850912479,0.5442340235817795,0.39790575916230353,0.6000000000000001,0.021272099739381562,0.004486167649746614,0.2631578947368421,0.1530612244897959,0.544159544159544,0.553941487200325,0,0,0,1,0,0,0,0,0,1,0,0,1
centennial trail,0.01300578034682081,0.5756758045053694,0.378598875664224,0.3968586387434554,0.6000000000000001,0.0013383109107557936,0.003073855611863421,0.05263157894736842,0.02040816326530612,0.21225071225071224,0.2238927265339293,1,0,0,0,0,0,1,0,0,0,0,0,1
south fork of little colorado river trail #97,0.04263005780346821,0.4902133606457424,0.9230621973841338,0.39581151832460726,0.6000000000000001,0.0,0.012378499626152695,0.10526315789473684,0.030612244897959183,0.17749287749287748,0.17533522958147094,0,0,0,0,1,0,0,0,0,1,0,0,1
canal trail,0.006502890173410405,0.37540983343155343,0.4778198079425522,0.3947643979057591,0.6000000000000001,0.004014932732267381,0.023760073107917255,0.2631578947368421,0.12244897959183673,0.03580246913580247,0.010767980495733442,0,1,0,0,0,0,0,0,0,1,0,0,1
spine trail,0.01083815028901734,0.2630748134248071,0.5206996164451461,0.3937172774869109,0.6000000000000001,0.004155807564978517,0.003572318684057489,0.05263157894736842,0.04081632653061224,0.2509021842355176,0.2651361235270215,0,0,1,0,0,0,0,0,0,1,0,0,1
sunset pass trail,0.0036127167630057803,0.150769607600723,0.6356507180008002,0.39267015706806274,0.6000000000000001,0.0,0.00423693611364958,0.10526315789473684,0.030612244897959183,0.17160493827160495,0.17899227956115402,0,0,0,1,0,0,0,0,0,1,0,0,1
pipeline canyon,0.014450867052023121,0.45436350201317044,0.41397013876059674,0.3916230366492146,0.6000000000000001,0.0027470592378671553,0.0045692448284456256,0.2631578947368421,0.13265306122448978,0.09287749287749286,0.09447379114181226,0,0,0,1,0,0,1,0,0,0,1,0,0
creosote loop (#1003),0.010115606936416183,0.6041399581280338,0.4759958134597966,0.39057591623036636,0.6000000000000001,0.004578432063111925,0.0003323087147960455,0.05263157894736842,0.02040816326530612,0.24083570750237415,0.2520316944331572,0,1,0,0,0,0,0,0,0,1,0,0,1
climb 3,0.015173410404624279,0.7044429023589087,0.5319209601216741,0.3895287958115182,0.6000000000000001,0.0006339367472001127,0.015036969344521058,0.5263157894736842,0.24489795918367346,0.23779677113010445,0.23750507923608288,0,0,0,1,0,0,0,0,0,1,0,0,1
verde trail,0.008670520231213872,0.427324180676802,0.5231674772819588,0.3884816753926701,0.6000000000000001,0.00042262449813340846,0.003489241505358478,0.05263157894736842,0.02040816326530612,0.17730294396961063,0.18620479479886226,0,1,0,0,0,0,1,0,0,0,0,0,1
north trail,0.020953757225433526,0.42590756068034086,0.5208940443595012,0.38743455497382184,0.6000000000000001,0.00014087483271113616,0.0034061643266594666,0.05263157894736842,0.01020408163265306,0.1704653371320038,0.17878911011783827,0,1,0,0,0,0,1,0,0,0,0,0,1
desert rose,0.023121387283236997,0.36328777952358315,0.4108582354574821,0.3863874345549737,0.6000000000000001,0.12756216101993378,0.2110991110741879,0.10526315789473684,0.1530612244897959,0.3382716049382716,0.2572125152377082,0,0,0,1,0,0,1,0,0,0,0,0,1
figure 8 loop (pink),0.04552023121387283,0.5850726278845437,0.38542375334987256,0.3853403141361256,0.6000000000000001,0.04571388321476368,0.06363711888344271,0.21052631578947367,0.12244897959183673,0.22108262108262108,0.1849857781389679,0,0,0,1,0,0,1,0,0,0,0,0,1
sidewinder,0.015173410404624279,0.3585162606016645,0.4120512197797943,0.38429319371727744,0.6000000000000001,0.010847362118757484,0.04477859931876713,0.15789473684210525,0.11224489795918366,0.523076923076923,0.5165583096302315,0,0,0,0,1,0,1,0,0,0,0,0,1
hokaygon trail #341,0.010115606936416183,0.5826530373600276,0.3765596720226476,0.3832460732984292,0.6000000000000001,0.42783686694372053,0.5834510260031569,0.2631578947368421,0.32653061224489793,0.343019943019943,0.1550182852498984,1,0,0,0,0,0,0,0,0,1,0,0,1
crooked tree trail,0.006502890173410405,0.18562417241095464,0.6324076110779515,0.38219895287958106,0.6000000000000001,0.01211523561315771,0.00789233197640608,0.10526315789473684,0.09183673469387754,0.5252611585944919,0.552519301097115,0,0,1,0,0,0,0,0,0,1,0,0,1
lower chain breaker,0.01300578034682081,0.17962259529424962,0.30735619070630804,0.3811518324607329,0.6000000000000001,0.03190814960907234,0.1497881531943175,0.3684210526315789,0.4183673469387755,0.2942070275403609,0.14018691588785048,0,0,0,0,1,0,1,0,0,0,0,0,1
dos equis,0.010115606936416183,0.25574837972414155,0.03296662655416327,0.3801047120418847,0.6000000000000001,0.01577798126364725,0.020935449032150867,0.15789473684210525,0.08163265306122448,0.30313390313390315,0.3045509955302722,1,0,0,0,0,0,0,0,0,1,0,0,1
broken spoke trail,0.00939306358381503,0.4405086549501087,0.4943743586212257,0.37905759162303654,0.6000000000000001,0.00366274565048954,0.022181606712636037,0.05263157894736842,0.030612244897959183,0.11908831908831909,0.10595286468915074,0,1,0,0,0,0,1,0,0,0,0,0,1
chuparosa trail,0.0036127167630057803,0.42461233975100043,0.5166511482430067,0.37696335078534027,0.6000000000000001,0.13559202648446855,0.3014040043200133,0.21052631578947367,0.19387755102040816,0.5013295346628679,0.34254368143031283,0,1,0,0,0,0,1,0,0,0,0,0,1
randy's ridge,0.0028901734104046246,0.353323772561704,0.3867685464241539,0.375916230366492,0.6000000000000001,0.00183137282524477,0.08216332973332226,0.15789473684210525,0.08163265306122448,0.7743589743589743,0.7311052417716375,0,0,0,1,0,0,1,0,0,0,1,0,0
campground trail,0.007947976878612718,0.15786449043366435,0.617390872489981,0.3748691099476439,0.6000000000000001,0.003240121152356132,0.0789233197640608,0.15789473684210525,0.061224489795918366,0.1610636277302944,0.07639171068671272,0,0,0,1,0,0,0,0,0,1,0,0,1
western bike loop,0.002167630057803468,0.4086580029389282,0.5065165932073121,0.37382198952879575,0.6000000000000001,0.028738465873071776,0.0,0.21052631578947367,0.07142857142857142,0.24415954415954416,0.2203372612759041,0,0,0,1,0,0,0,0,0,1,0,0,1
yeti crossing,0.005057803468208092,0.18008069824458683,0.30987970301135803,0.3727748691099475,0.6000000000000001,0.052616750017609355,0.0074769460829110235,0.7368421052631579,0.36734693877551017,0.2856600189933523,0.2382161722876879,0,0,0,1,0,0,1,0,0,0,0,0,1
felt that,0.006502890173410405,0.17835308240265224,0.31157249387437247,0.37172774869109937,0.6000000000000001,0.004367119814045221,0.001744620752679239,0.05263157894736842,0.02040816326530612,0.6376068376068376,0.6780780170662332,1,0,0,0,0,0,1,0,0,0,0,0,1
"azt: segment 4 - i-10 north, colossal cave, rincon valley",0.25939306358381503,0.11851958836432708,0.7046752692800169,0.37068062827225123,0.6000000000000001,0.0699443544410791,0.0,0.631578947368421,0.25510204081632654,0.8335232668566,0.7913449817147501,0,0,1,0,0,0,0,0,0,1,0,0,1
bct: new river to table mesa trailhead,0.054190751445086706,0.461495875734486,0.43838898157284234,0.3696335078534031,0.6000000000000001,0.04014932732267381,0.018443133671180525,0.3157894736842105,0.2346938775510204,0.17806267806267806,0.13399024786672084,1,0,0,0,0,0,0,0,0,1,1,0,0
mint wash trail #345,0.030346820809248557,0.5858290511895232,0.37126292025443774,0.36858638743455485,0.5599999999999999,0.0029583714869338596,0.0031569327905624322,0.3157894736842105,0.1530612244897959,0.16457739791073125,0.17238927265339293,1,0,0,0,0,0,0,0,0,1,0,0,1
azt: segment 8 - gila river and alamo canyon,0.3793352601156069,0.2954192739943027,0.6455559748983681,0.3675392670157067,0.6000000000000001,0.02570965696978235,8.307717869901138e-05,0.2631578947368421,0.14285714285714285,0.6888888888888888,0.700426655830963,0,0,0,0,1,0,1,0,0,0,0,0,1
noodle trail,0.015173410404624279,0.5791845946012035,0.37428148406967665,0.3664921465968586,0.6000000000000001,0.02563921955342678,0.052338622580377164,0.7894736842105263,0.25510204081632654,0.6116809116809115,0.590918325883787,0,1,0,0,0,0,1,0,0,0,0,0,1
goat camp,0.04624277456647399,0.4023000838546187,0.3704607289954893,0.36544502617801033,0.6000000000000001,0.05444812284285413,0.0,0.5263157894736842,0.2040816326530612,0.201994301994302,0.13815522145469322,0,0,0,0,0,1,1,0,0,0,0,0,1
hope camp trail,0.020953757225433526,0.1428240386577464,0.698627222690579,0.3643979057591622,0.6000000000000001,7.043741635556808e-05,0.013209271413142808,0.15789473684210525,0.061224489795918366,0.5449192782526115,0.5675538399024787,0,0,1,0,0,0,0,1,0,0,0,0,1
maricopa trail: white tanks to verrado,0.04985549132947977,0.39752981462897985,0.379839234179439,0.36335078534031406,0.6000000000000001,0.010636049869690781,0.0004984630721940682,0.3157894736842105,0.19387755102040816,0.14188034188034188,0.1371393742381146,0,0,1,0,0,0,1,0,0,0,0,0,1
gates pass trail,0.03179190751445087,0.15563913841653765,0.6141507594752298,0.3623036649214658,0.5599999999999999,0.03937451574276256,0.0,0.10526315789473684,0.04081632653061224,0.21889838556505223,0.17787484762291753,0,0,0,1,0,0,0,0,0,1,0,0,1
azt: segment 3 - las colinas,0.19797687861271676,0.08197829063329376,0.6880907795203264,0.3612565445026177,0.6000000000000001,0.019933788828625766,0.04203705242169976,0.10526315789473684,0.061224489795918366,0.4698005698005698,0.4751117431938236,0,0,1,0,0,0,0,0,0,1,0,0,1
arizona trail - fr 418 to fr 523/416,0.04552023121387283,0.7231146144660201,0.517310864698775,0.36020942408376955,0.6000000000000001,0.009720363457068395,0.011298496303065547,0.05263157894736842,0.07142857142857142,0.6704653371320037,0.7079439252336448,0,1,0,0,0,0,0,0,0,1,0,0,1
mohave and milltown rail trail,0.05057803468208093,0.6534881433280226,0.037739796629104205,0.3591623036649214,0.6000000000000001,0.00514193139395647,0.007560023261610036,0.15789473684210525,0.1020408163265306,0.1621082621082621,0.16629418935392118,0,1,0,0,0,0,0,0,0,1,1,0,0
skull rock spur,0.014450867052023121,0.366321149449214,0.0979349606926263,0.35811518324607317,0.6000000000000001,0.00732549130097908,0.012378499626152695,0.15789473684210525,0.061224489795918366,0.5135802469135802,0.5378911011783827,0,0,0,1,0,0,0,0,0,1,0,0,1
daisy mountain peak trail,0.008670520231213872,0.4570648097846215,0.4489727989359942,0.35706806282722503,0.6000000000000001,0.009438613791646122,0.0005815402508930796,0.15789473684210525,0.14285714285714285,0.5402659069325735,0.5655221454693213,1,0,0,0,0,0,0,0,0,1,0,0,1
rio de flag,0.015173410404624279,0.687432750718977,0.532414602733926,0.3560209424083769,0.5599999999999999,0.07536803550045784,0.08415718202209853,0.10526315789473684,0.12244897959183673,0.2369420702754036,0.15776107273466072,0,1,0,0,0,0,0,0,0,1,0,0,1
upper oldham trail,0.01083815028901734,0.7006848871193982,0.5351214478821333,0.35497382198952865,0.6000000000000001,0.03564133267591745,0.022098529533937025,0.3157894736842105,0.16326530612244897,0.3802469135802469,0.3560544494108086,1,0,0,0,0,0,1,0,0,0,0,0,1
lost creek,0.016618497109826588,0.38565520058428593,0.3743985987101155,0.3539267015706805,0.6000000000000001,0.026695780798760303,0.0016615435739802276,0.2631578947368421,0.14285714285714285,0.579392212725546,0.5834010564811052,0,0,0,1,0,0,1,0,0,0,1,0,0
cat peaks pass trail,0.002167630057803468,0.3797573482587522,0.53873791275646,0.3528795811518324,0.6000000000000001,0.0007748115799112489,0.0008307717869901138,0.05263157894736842,0.01020408163265306,0.2573599240265907,0.27488825680617635,0,0,0,0,1,0,0,0,0,1,0,0,1
mars hill trail,0.010115606936416183,0.6916501186051027,0.5272855098193965,0.35183246073298424,0.6000000000000001,0.06719729520321195,0.057655562017113894,0.15789473684210525,0.11224489795918366,0.8862298195631528,0.8655018285249898,0,0,0,1,0,0,1,0,0,0,0,0,1
huachuca loop trail,0.008670520231213872,0.02931234034014185,0.7481119446894837,0.350785340314136,0.6000000000000001,7.043741635556808e-05,0.014621583451026002,0.15789473684210525,0.061224489795918366,0.14301994301994303,0.13571718813490452,1,0,0,0,0,0,1,0,0,0,0,0,1
ranger trail,0.010115606936416183,0.3583568350620503,0.4522065719100574,0.34973821989528786,0.6000000000000001,0.011974360780446574,0.017280053169394367,0.10526315789473684,0.1020408163265306,0.19050332383665716,0.18955709061357173,1,0,0,0,0,0,1,0,0,0,1,0,0
trail #367 - miller creek trail,0.006502890173410405,0.5737037837768355,0.3732767637332728,0.3486910994764397,0.6000000000000001,0.09389307600197225,0.008307717869901138,0.42105263157894735,0.2040816326530612,0.6976258309591642,0.6114384396586753,0,0,0,1,0,0,1,0,0,0,0,0,1
sunrise summit loop,0.0036127167630057803,0.4208778902127541,0.43286610168685513,0.3476439790575915,0.6000000000000001,0.007536803550045785,0.04461244496136911,0.15789473684210525,0.07142857142857142,0.4087369420702754,0.39414872003250706,0,0,1,0,0,0,0,0,0,1,0,0,1
stoneman wash,0.03179190751445087,0.4188881952082717,0.5153568993819668,0.34659685863874334,0.6000000000000001,0.0028879340705782915,0.01819390213508349,0.15789473684210525,0.08163265306122448,0.32364672364672364,0.3278138967899228,0,0,0,1,0,0,1,0,0,0,0,0,1
usfs road 687,0.05563583815028902,0.09163183733381874,0.819099795234294,0.3455497382198952,0.6000000000000001,0.010354300204268509,0.0024923153609703414,0.15789473684210525,0.061224489795918366,0.5342830009496675,0.5601381552214546,0,1,0,0,0,0,0,0,0,1,0,0,1
springs trail #633,0.025289017341040464,0.4981639283738355,0.8344803817127122,0.3445026178010471,0.5599999999999999,0.0,0.020353908781257788,0.15789473684210525,0.061224489795918366,0.2080721747388414,0.1982933766761479,1,0,0,0,0,0,0,0,0,1,0,0,1
cottonwood,0.008670520231213872,0.4576478823628758,0.41151795191325036,0.3434554973821988,0.6000000000000001,7.043741635556808e-05,0.025172385145800447,0.5789473684210527,0.18367346938775508,0.2238366571699905,0.20926452661519707,0,0,1,0,0,0,0,0,0,1,1,0,0
longview trail,0.013728323699421964,0.5841526728950344,0.38017613689697427,0.3424083769633507,0.6000000000000001,0.00915686412622385,0.00423693611364958,0.2631578947368421,0.11224489795918366,0.1402659069325736,0.13744412840308817,0,1,0,0,0,0,0,0,0,1,0,0,1
trail 315 - watertower trail,0.005780346820809249,0.5745914251911275,0.37577808589592365,0.34136125654450256,0.6000000000000001,0.034232584348806085,0.07352330314862507,0.3157894736842105,0.2346938775510204,0.6023741690408356,0.5637952052011377,0,0,0,1,0,0,1,0,0,0,0,0,1
ajo mountain drive,0.13583815028901736,0.11080753409751587,0.3263502481509484,0.3403141361256543,0.6000000000000001,0.00021131224906670423,0.004901553543241672,0.15789473684210525,0.061224489795918366,0.654131054131054,0.6943315725314912,0,1,0,0,0,0,1,0,0,0,0,0,1
fire road,0.01878612716763006,0.21125097989577846,0.6413144876798,0.3392670157068062,0.6000000000000001,0.0,0.004486167649746614,0.10526315789473684,0.0510204081632653,0.39287749287749285,0.4153799268590004,0,0,0,0,1,0,0,0,0,1,0,0,1
trail 392 - garden grove trail,0.01083815028901734,0.5736602229351035,0.373292613834991,0.33821989528795804,0.6000000000000001,0.020849475241248153,0.0,0.2631578947368421,0.11224489795918366,0.8095916429249762,0.8365501828524989,0,0,0,1,0,0,0,0,0,1,0,0,1
new loop,0.005057803468208092,0.14753182306942847,0.682991801799055,0.3371727748691098,0.6000000000000001,0.0006339367472001127,0.009636952729085319,0.10526315789473684,0.04081632653061224,0.1805318138651472,0.18244616009752135,0,1,0,0,0,0,0,0,0,1,0,1,0
forest road #403,0.07442196531791907,0.4424876382721967,0.9677786804508521,0.33612565445026166,0.6000000000000001,0.017045854758047475,0.018443133671180525,0.21052631578947367,0.13265306122448978,0.358309591642925,0.36133685493701745,0,0,0,1,0,0,0,0,0,1,1,0,0
south trail,0.007947976878612718,0.3993979320383021,0.3764045171380985,0.3350785340314135,0.6000000000000001,0.00014087483271113616,0.011132341945667524,0.10526315789473684,0.0510204081632653,0.15593542260208926,0.15400243803331978,0,0,0,1,0,0,0,0,0,1,1,0,0
w gasline road,0.02384393063583815,0.4607371315649891,0.4406418093630755,0.3340314136125654,0.6000000000000001,0.00183137282524477,0.005898479687629808,0.10526315789473684,0.09183673469387754,0.33798670465337133,0.3549370174725721,0,0,0,1,0,0,0,0,0,1,0,0,1
black jack trail,0.02601156069364162,0.3082204485659821,0.9816531550419931,0.33298429319371714,0.6000000000000001,0.0008452489962668169,0.0024923153609703414,0.05263157894736842,0.061224489795918366,0.625071225071225,0.666395774075579,1,0,0,0,0,0,0,0,0,1,0,0,1
az trail - american flag tank to the windmill,0.030346820809248557,0.22267552475192964,0.6928100592494388,0.331937172774869,0.6000000000000001,0.008311615129957034,0.0008307717869901138,0.10526315789473684,0.030612244897959183,0.2030389363722697,0.20682649329540836,0,0,0,1,0,0,0,0,0,1,0,0,1
loy link (#1004a),0.012283236994219652,0.6035850929800803,0.4786551083028634,0.33089005235602087,0.6000000000000001,0.01352398394026907,0.0,0.3157894736842105,0.16326530612244897,0.5749287749287748,0.5960991466883381,0,1,0,0,0,0,0,0,0,1,0,0,1
sidekick,0.00939306358381503,0.5782616046350153,0.3730094253510394,0.3298429319371726,0.6000000000000001,0.0,0.009886184265182354,0.2631578947368421,0.1020408163265306,0.18281101614434947,0.184173100365705,0,0,0,1,0,0,1,0,0,0,0,0,1
boy scout loop west,0.00939306358381503,0.4647359811302998,0.43855030038584175,0.3287958115183245,0.6000000000000001,0.00014087483271113616,0.0025753925396693527,0.0,0.02040816326530612,0.156980056980057,0.16558309630231613,0,0,0,1,0,0,0,0,0,1,0,0,1
cactus gardens,0.0036127167630057803,0.38694988592950885,0.5298801714699195,0.32774869109947635,0.6000000000000001,0.004014932732267381,0.0045692448284456256,0.15789473684210525,0.0510204081632653,0.16134852801519467,0.16802112962210483,1,0,0,0,0,0,0,0,0,1,0,0,1
northwest loop,0.005057803468208092,0.40942585203845905,0.45810597976787193,0.3267015706806282,0.6000000000000001,0.01577798126364725,0.0023261610035723184,0.5789473684210527,0.24489795918367346,0.19705603038936373,0.1896586753352296,0,0,0,1,0,0,0,0,0,1,0,0,1
